,Year,StateAbbr,Data_Value,GeoLocation,Short_Question_Text,CityName,Median_Income
5443,2016,CA,5.9,"(33.8488293124, -117.769678979)",Teeth Loss,Anaheim,75065.0
5447,2016,CA,34.6,"(37.9479261141, -121.799023393)",Core preventive services for older women,Antioch,80207.0
5448,2016,CA,15.2,"(33.7942563147, -117.916166236)",Teeth Loss,Anaheim,75065.0
5450,2016,CA,52.4,"(33.7942563147, -117.916166236)",Dental Visit,Anaheim,75065.0
5460,2016,CA,33.7,"(37.7650849031, -122.266489842)",Sleep <7 hours,Alameda,
5462,2016,CA,82.5,"(33.8477893304, -117.910071728)",Pap Smear Test,Anaheim,75065.0
5463,2016,CA,53.3,"(38.0037018695, -121.827800231)",Colorectal Cancer Screening,Antioch,80207.0
5470,2016,CA,34.4,"(33.8274824176, -117.934661266)",Sleep <7 hours,Anaheim,75065.0
5474,2016,CA,35.6,"(33.8370659137, -117.951967529)",Sleep <7 hours,Anaheim,75065.0
5477,2016,CA,51.7,"(33.7975401057, -117.902030511)",Colorectal Cancer Screening,Anaheim,75065.0
5486,2016,CA,,"(33.8586851808, -117.816059691)",Mammography,Anaheim,75065.0
5502,2016,CA,79.7,"(37.9747186954, -121.829022075)",Mammography,Antioch,80207.0
5503,2016,CA,75.6,"(37.7714922387, -122.269058188)",Dental Visit,Alameda,
5510,2016,CA,78.8,"(33.8104769351, -117.954510217)",Mammography,Anaheim,75065.0
5515,2016,CA,35.6,"(37.7515279664, -122.256729369)",Core preventive services for older men,Alameda,
5520,2016,CA,75.7,"(33.8584405583, -117.773381329)",Dental Visit,Anaheim,75065.0
5524,2016,CA,85.1,"(33.8569694761, -117.85432006)",Pap Smear Test,Anaheim,75065.0
5529,2016,CA,6.4,"(33.8584405583, -117.773381329)",Teeth Loss,Anaheim,75065.0
5536,2016,CA,35.0,"(33.8506271287, -117.897773288)",Sleep <7 hours,Anaheim,75065.0
5546,2016,CA,28.1,"(33.8462668715, -117.884928855)",Core preventive services for older women,Anaheim,75065.0
5549,2016,CA,36.4,"(33.8440749154, -117.858654218)",Core preventive services for older men,Anaheim,75065.0
5555,2016,CA,58.1,"(34.0832452578, -118.126062492)",Dental Visit,Alhambra,
5556,2016,CA,63.9,"(37.9872041592, -121.856632936)",Colorectal Cancer Screening,Antioch,80207.0
5559,2016,CA,56.1,"(33.8361368106, -117.911084312)",Dental Visit,Anaheim,75065.0
5563,2016,CA,80.4,"(34.0957201564, -118.147241501)",Pap Smear Test,Alhambra,
5564,2016,CA,31.8,"(37.9777042922, -121.796606971)",Core preventive services for older women,Antioch,80207.0
5572,2016,CA,33.6,"(33.8137494533, -118.014224966)",Sleep <7 hours,Anaheim,75065.0
5574,2016,CA,76.6,"(37.7650849031, -122.266489842)",Mammography,Alameda,
5575,2016,CA,44.7,"(33.8446607353, -117.810738811)",Core preventive services for older men,Anaheim,75065.0
5577,2016,CA,79.0,"(33.8291408807, -117.879478818)",Mammography,Anaheim,75065.0
5583,2016,CA,79.2,"(37.7778322183, -122.283597907)",Pap Smear Test,Alameda,
5590,2016,CA,78.2,"(33.7998358056, -117.919151599)",Mammography,Anaheim,75065.0
5591,2016,CA,34.8,"(33.8462668715, -117.884928855)",Core preventive services for older men,Anaheim,75065.0
5597,2016,CA,41.3,"(33.8291408807, -117.879478818)",Core preventive services for older men,Anaheim,75065.0
5600,2016,CA,21.0,"(33.8251531695, -117.909510715)",Core preventive services for older women,Anaheim,75065.0
5605,2016,CA,53.7,"(33.8440427268, -117.933112075)",Dental Visit,Anaheim,75065.0
5619,2016,CA,79.4,"(37.9777042922, -121.796606971)",Pap Smear Test,Antioch,80207.0
5620,2016,CA,78.0,"(34.0951421487, -118.137717692)",Mammography,Alhambra,
5623,2016,CA,62.3,"(33.8331828046, -117.963338724)",Dental Visit,Anaheim,75065.0
5628,2016,CA,28.1,"(33.8507452825, -117.933024016)",Core preventive services for older men,Anaheim,75065.0
5631,2016,CA,32.0,"(37.9919244869, -121.796422524)",Core preventive services for older women,Antioch,80207.0
5633,2016,CA,55.1,"(34.0841556114, -118.120186809)",Colorectal Cancer Screening,Alhambra,
5634,2016,CA,30.3,"(34.0841556114, -118.120186809)",Core preventive services for older women,Alhambra,
5636,2016,CA,29.6,"(33.8354914228, -117.879097554)",Core preventive services for older women,Anaheim,75065.0
5640,2016,CA,60.0,"(37.7778322183, -122.283597907)",Colorectal Cancer Screening,Alameda,
5642,2016,CA,83.3,"(34.0909207045, -118.153606642)",Pap Smear Test,Alhambra,
5643,2016,CA,57.8,"(33.8145697031, -117.979176794)",Colorectal Cancer Screening,Anaheim,75065.0
5650,2016,CA,68.7,"(34.1039996898, -118.132169594)",Dental Visit,Alhambra,
5651,2016,CA,62.8,"(33.8510776935, -117.956072683)",Dental Visit,Anaheim,75065.0
5652,2016,CA,33.4,"(34.0839734383, -118.135514119)",Core preventive services for older women,Alhambra,
5654,2016,CA,81.9,"(33.8389076996, -117.857613481)",Pap Smear Test,Anaheim,75065.0
5659,2016,CA,26.6,"(38.0004739373, -121.815570492)",Core preventive services for older men,Antioch,80207.0
5671,2016,CA,32.5,"(37.9919244869, -121.796422524)",Core preventive services for older men,Antioch,80207.0
5688,2016,CA,14.8,"(37.7778322183, -122.283597907)",Teeth Loss,Alameda,
5690,2016,CA,36.9,"(33.8678828346, -117.804159058)",Core preventive services for older women,Anaheim,75065.0
5707,2016,CA,33.5,"(33.7990119072, -117.884213598)",Sleep <7 hours,Anaheim,75065.0
5709,2016,CA,25.5,"(34.0909207045, -118.153606642)",Core preventive services for older men,Alhambra,
5710,2016,CA,36.5,"(33.8507452825, -117.933024016)",Sleep <7 hours,Anaheim,75065.0
5714,2016,CA,6.3,"(37.7632235073, -122.272328908)",Teeth Loss,Alameda,
5721,2016,CA,77.3,"(37.9872041592, -121.856632936)",Mammography,Antioch,80207.0
5722,2016,CA,29.4,"(33.7942563147, -117.916166236)",Core preventive services for older men,Anaheim,75065.0
5729,2016,CA,77.0,"(33.8549586608, -117.754398123)",Dental Visit,Anaheim,75065.0
5736,2016,CA,33.7,"(33.8158829981, -117.998309664)",Core preventive services for older men,Anaheim,75065.0
5739,2016,CA,79.6,"(33.845254373, -117.96885758)",Pap Smear Test,Anaheim,75065.0
5742,2016,CA,83.6,"(33.8599363608, -117.744313426)",Pap Smear Test,Anaheim,75065.0
5750,2016,CA,28.6,"(38.0161211726, -121.823588932)",Core preventive services for older men,Antioch,80207.0
5752,2016,CA,15.3,"(33.8357946194, -117.928547693)",Teeth Loss,Anaheim,75065.0
5760,2016,CA,33.5,"(33.8354914228, -117.879097554)",Sleep <7 hours,Anaheim,75065.0
5767,2016,CA,80.6,"(33.7942563147, -117.916166236)",Pap Smear Test,Anaheim,75065.0
5769,2016,CA,37.8,"(37.7596579223, -122.234298564)",Core preventive services for older men,Alameda,
5774,2016,CA,76.4,"(33.8158829981, -117.998309664)",Mammography,Anaheim,75065.0
5783,2016,CA,53.8,"(33.8466851958, -117.918730714)",Colorectal Cancer Screening,Anaheim,75065.0
5785,2016,CA,39.3,"(37.7778322183, -122.283597907)",Sleep <7 hours,Alameda,
5787,2016,CA,28.1,"(34.0710196323, -118.155044759)",Core preventive services for older men,Alhambra,
5788,2016,CA,36.0,"(33.7942563147, -117.916166236)",Sleep <7 hours,Anaheim,75065.0
5791,2016,CA,8.5,"(33.8454140709, -117.83336722)",Teeth Loss,Anaheim,75065.0
5792,2016,CA,25.8,"(33.8142413749, -117.941413973)",Core preventive services for older women,Anaheim,75065.0
5795,2016,CA,12.2,"(33.8510776935, -117.956072683)",Teeth Loss,Anaheim,75065.0
5797,2016,CA,37.6,"(37.7714922387, -122.269058188)",Core preventive services for older women,Alameda,
5800,2016,CA,36.4,"(38.0026146076, -121.848551585)",Sleep <7 hours,Antioch,80207.0
5808,2016,CA,11.0,"(33.7942563347, -117.937463318)",Teeth Loss,Anaheim,75065.0
5809,2016,CA,72.6,"(37.7596579223, -122.234298564)",Colorectal Cancer Screening,Alameda,
5812,2016,CA,76.0,"(34.0841556114, -118.120186809)",Pap Smear Test,Alhambra,
5813,2016,CA,74.1,"(33.8678828346, -117.804159058)",Dental Visit,Anaheim,75065.0
5821,2016,CA,33.0,"(37.9762527602, -121.794017649)",Core preventive services for older women,Antioch,80207.0
5825,2016,CA,11.7,"(34.0961676852, -118.131602046)",Teeth Loss,Alhambra,
5828,2016,CA,34.9,"(37.9886734325, -121.766535622)",Sleep <7 hours,Antioch,80207.0
5829,2016,CA,82.0,"(37.7666413788, -122.247540431)",Pap Smear Test,Alameda,
5830,2016,CA,36.3,"(33.843436866, -117.897136189)",Sleep <7 hours,Anaheim,75065.0
5835,2016,CA,81.6,"(33.8506271287, -117.897773288)",Pap Smear Test,Anaheim,75065.0
5844,2016,CA,48.7,"(33.8251531695, -117.909510715)",Colorectal Cancer Screening,Anaheim,75065.0
5847,2016,CA,68.9,"(37.9678839606, -121.769273216)",Colorectal Cancer Screening,Antioch,80207.0
5848,2016,CA,27.9,"(33.8158829981, -117.998309664)",Core preventive services for older women,Anaheim,75065.0
5851,2016,CA,33.8,"(37.9762527602, -121.794017649)",Core preventive services for older men,Antioch,80207.0
5859,2016,CA,79.1,"(34.0909207045, -118.153606642)",Mammography,Alhambra,
5860,2016,CA,37.5,"(33.8211214135, -117.911078838)",Sleep <7 hours,Anaheim,75065.0
5863,2016,CA,66.4,"(34.0710196323, -118.155044759)",Dental Visit,Alhambra,
5864,2016,CA,80.4,"(33.8142413749, -117.941413973)",Pap Smear Test,Anaheim,75065.0
5867,2016,CA,37.3,"(33.8454140709, -117.83336722)",Core preventive services for older men,Anaheim,75065.0
5869,2016,CA,71.3,"(33.8599363608, -117.744313426)",Colorectal Cancer Screening,Anaheim,75065.0
5877,2016,CA,40.8,"(33.8211214135, -117.911078838)",Dental Visit,Anaheim,75065.0
5884,2016,CA,26.7,"(33.845254373, -117.96885758)",Core preventive services for older women,Anaheim,75065.0
5888,2016,CA,36.0,"(34.0654918214, -118.150707726)",Sleep <7 hours,Alhambra,
5894,2016,CA,78.7,"(33.8507452825, -117.933024016)",Mammography,Anaheim,75065.0
5899,2016,CA,37.0,"(33.8282530996, -117.914756815)",Core preventive services for older men,Anaheim,75065.0
5909,2016,CA,61.4,"(33.8354914228, -117.879097554)",Dental Visit,Anaheim,75065.0
5915,2016,CA,8.6,"(34.0869807008, -118.140160949)",Teeth Loss,Alhambra,
5916,2016,CA,36.9,"(37.7650849031, -122.266489842)",Core preventive services for older men,Alameda,
5922,2016,CA,7.5,"(37.7650849031, -122.266489842)",Teeth Loss,Alameda,
5924,2016,CA,78.7,"(33.8466851958, -117.918730714)",Mammography,Anaheim,75065.0
5926,2016,CA,8.9,"(33.8104769351, -117.954510217)",Teeth Loss,Anaheim,75065.0
5928,2016,CA,61.6,"(33.7928458062, -117.910956373)",Colorectal Cancer Screening,Anaheim,75065.0
5934,2016,CA,55.5,"(34.0736605777, -118.139349034)",Colorectal Cancer Screening,Alhambra,
5935,2016,CA,82.5,"(34.1039996898, -118.132169594)",Pap Smear Test,Alhambra,
5938,2016,CA,78.9,"(37.775929832, -122.247776936)",Mammography,Alameda,
5950,2016,CA,57.7,"(33.8046795846, -117.939994986)",Dental Visit,Anaheim,75065.0
5952,2016,CA,82.9,"(33.8354914228, -117.879097554)",Pap Smear Test,Anaheim,75065.0
5953,2016,CA,71.9,"(33.8517269359, -117.812676309)",Colorectal Cancer Screening,Anaheim,75065.0
5958,2016,CA,38.4,"(34.0736605777, -118.139349034)",Sleep <7 hours,Alhambra,
5965,2016,CA,55.5,"(37.7778322183, -122.283597907)",Dental Visit,Alameda,
5966,2016,CA,69.6,"(37.9519613326, -121.764047332)",Colorectal Cancer Screening,Antioch,80207.0
5967,2016,CA,44.9,"(33.8436698107, -117.73381825)",Core preventive services for older men,Anaheim,75065.0
5968,2016,CA,37.8,"(33.8564588116, -117.87359955)",Sleep <7 hours,Anaheim,75065.0
5969,2016,CA,76.5,"(34.0736605777, -118.139349034)",Pap Smear Test,Alhambra,
5976,2016,CA,26.1,"(33.8141312031, -117.910318547)",Core preventive services for older men,Anaheim,75065.0
5977,2016,CA,74.8,"(37.9747186954, -121.829022075)",Dental Visit,Antioch,80207.0
5992,2016,CA,22.3,"(33.843436866, -117.897136189)",Core preventive services for older women,Anaheim,75065.0
5997,2016,CA,83.9,"(37.9747186954, -121.829022075)",Pap Smear Test,Antioch,80207.0
5998,2016,CA,24.8,"(38.0004739373, -121.815570492)",Core preventive services for older women,Antioch,80207.0
6009,2016,CA,46.4,"(33.843436866, -117.897136189)",Dental Visit,Anaheim,75065.0
6016,2016,CA,81.5,"(33.8247750717, -117.989034563)",Pap Smear Test,Anaheim,75065.0
6021,2016,CA,80.0,"(33.8599363608, -117.744313426)",Mammography,Anaheim,75065.0
6023,2016,CA,,"(33.8765979555, -117.749543521)",Sleep <7 hours,Anaheim,75065.0
6031,2016,CA,82.1,"(33.8569694761, -117.85432006)",Mammography,Anaheim,75065.0
6032,2016,CA,34.7,"(33.8046795846, -117.939994986)",Sleep <7 hours,Anaheim,75065.0
6037,2016,CA,34.4,"(38.0030202726, -121.768117374)",Sleep <7 hours,Antioch,80207.0
6039,2016,CA,79.6,"(37.9678839606, -121.769273216)",Mammography,Antioch,80207.0
6045,2016,CA,56.4,"(34.0802793151, -118.139020746)",Dental Visit,Alhambra,
6053,2016,CA,82.4,"(33.8211214135, -117.911078838)",Pap Smear Test,Anaheim,75065.0
6059,2016,CA,71.6,"(37.7515279664, -122.256729369)",Colorectal Cancer Screening,Alameda,
6060,2016,CA,36.0,"(33.845254373, -117.96885758)",Sleep <7 hours,Anaheim,75065.0
6071,2016,CA,79.0,"(33.8487595268, -117.97905571)",Mammography,Anaheim,75065.0
6084,2016,CA,9.8,"(33.8668296663, -117.861029921)",Teeth Loss,Anaheim,75065.0
6087,2016,CA,36.5,"(37.7691701721, -122.285136575)",Core preventive services for older men,Alameda,
6094,2016,CA,35.7,"(33.8338399156, -117.997868179)",Sleep <7 hours,Anaheim,75065.0
6095,2016,CA,71.9,"(37.7650849031, -122.266489842)",Colorectal Cancer Screening,Alameda,
6101,2016,CA,35.1,"(37.7666413788, -122.247540431)",Sleep <7 hours,Alameda,
6103,2016,CA,33.7,"(33.8357946194, -117.928547693)",Sleep <7 hours,Anaheim,75065.0
6105,2016,CA,30.5,"(34.0802793151, -118.139020746)",Core preventive services for older women,Alhambra,
6106,2016,CA,37.4,"(37.753584501, -122.240032775)",Core preventive services for older women,Alameda,
6110,2016,CA,28.8,"(33.8370659137, -117.951967529)",Core preventive services for older women,Anaheim,75065.0
6113,2016,CA,8.9,"(33.8291408807, -117.879478818)",Teeth Loss,Anaheim,75065.0
6118,2016,CA,69.2,"(37.9715129517, -121.747885808)",Dental Visit,Antioch,80207.0
6120,2016,CA,34.3,"(33.8576362735, -117.905345646)",Core preventive services for older men,Anaheim,75065.0
6124,2016,CA,57.6,"(33.8338399156, -117.997868179)",Dental Visit,Anaheim,75065.0
6129,2016,CA,78.3,"(34.0653167144, -118.140753823)",Pap Smear Test,Alhambra,
6130,2016,CA,68.8,"(33.8569694761, -117.85432006)",Dental Visit,Anaheim,75065.0
6132,2016,CA,81.2,"(33.8137494533, -118.014224966)",Pap Smear Test,Anaheim,75065.0
6135,2016,CA,82.8,"(33.8446607353, -117.810738811)",Pap Smear Test,Anaheim,75065.0
6138,2016,CA,13.5,"(33.8235014838, -118.013148379)",Teeth Loss,Anaheim,75065.0
6153,2016,CA,33.2,"(33.7990119072, -117.884213598)",Core preventive services for older women,Anaheim,75065.0
6154,2016,CA,32.6,"(33.845254373, -117.96885758)",Core preventive services for older men,Anaheim,75065.0
6156,2016,CA,63.3,"(33.8510776935, -117.956072683)",Colorectal Cancer Screening,Anaheim,75065.0
6181,2016,CA,82.8,"(37.9865795317, -121.815592406)",Pap Smear Test,Antioch,80207.0
6182,2016,CA,34.8,"(37.7596492992, -122.259970057)",Core preventive services for older women,Alameda,
6189,2016,CA,78.0,"(34.095187919, -118.118974009)",Mammography,Alhambra,
6192,2016,CA,61.4,"(33.8357946194, -117.928547693)",Colorectal Cancer Screening,Anaheim,75065.0
6193,2016,CA,31.5,"(34.0909207045, -118.153606642)",Core preventive services for older women,Alhambra,
6195,2016,CA,63.9,"(37.7830855135, -122.306498973)",Dental Visit,Alameda,
6196,2016,CA,78.5,"(33.8274824176, -117.934661266)",Mammography,Anaheim,75065.0
6197,2016,CA,35.7,"(33.8158829981, -117.998309664)",Sleep <7 hours,Anaheim,75065.0
6198,2016,CA,67.5,"(37.9946847601, -121.830870655)",Dental Visit,Antioch,80207.0
6207,2016,CA,80.7,"(33.8557291986, -117.706675627)",Mammography,Anaheim,75065.0
6209,2016,CA,58.6,"(33.8247750717, -117.989034563)",Dental Visit,Anaheim,75065.0
6214,2016,CA,80.6,"(37.7431320606, -122.248971174)",Pap Smear Test,Alameda,
6225,2016,CA,61.5,"(34.095187919, -118.118974009)",Dental Visit,Alhambra,
6231,2016,CA,54.7,"(33.8506271287, -117.897773288)",Dental Visit,Anaheim,75065.0
6234,2016,CA,58.9,"(33.8274824176, -117.934661266)",Dental Visit,Anaheim,75065.0
6242,2016,CA,27.1,"(37.7778322183, -122.283597907)",Core preventive services for older men,Alameda,
6243,2016,CA,80.2,"(33.8247013817, -117.997775267)",Pap Smear Test,Anaheim,75065.0
6245,2016,CA,78.2,"(33.8264302124, -117.948779823)",Mammography,Anaheim,75065.0
6248,2016,CA,17.6,"(33.8142413749, -117.941413973)",Teeth Loss,Anaheim,75065.0
6250,2016,CA,58.4,"(33.8142413749, -117.941413973)",Colorectal Cancer Screening,Anaheim,75065.0
6252,2016,CA,34.1,"(33.8274824176, -117.934661266)",Core preventive services for older men,Anaheim,75065.0
6255,2016,CA,69.3,"(38.0088707918, -121.787481058)",Colorectal Cancer Screening,Antioch,80207.0
6257,2016,CA,82.1,"(37.7691701721, -122.285136575)",Pap Smear Test,Alameda,
6258,2016,CA,82.1,"(33.7931021528, -117.895540813)",Pap Smear Test,Anaheim,75065.0
6259,2016,CA,63.4,"(34.0710196323, -118.155044759)",Colorectal Cancer Screening,Alhambra,
6262,2016,CA,,"(33.8586851808, -117.816059691)",Sleep <7 hours,Anaheim,75065.0
6271,2016,CA,77.5,"(33.8576362735, -117.905345646)",Mammography,Anaheim,75065.0
6272,2016,CA,70.3,"(33.8674848069, -117.770719029)",Colorectal Cancer Screening,Anaheim,75065.0
6276,2016,CA,30.3,"(33.8331828046, -117.963338724)",Core preventive services for older women,Anaheim,75065.0
6278,2016,CA,76.6,"(34.0961676852, -118.131602046)",Mammography,Alhambra,
6280,2016,CA,32.2,"(33.8142413749, -117.941413973)",Core preventive services for older men,Anaheim,75065.0
6281,2016,CA,77.9,"(37.9865795317, -121.815592406)",Mammography,Antioch,80207.0
6282,2016,CA,71.8,"(37.7650849031, -122.266489842)",Dental Visit,Alameda,
6285,2016,CA,35.9,"(37.9886734325, -121.766535622)",Core preventive services for older women,Antioch,80207.0
6295,2016,CA,10.3,"(34.0832452578, -118.126062492)",Teeth Loss,Alhambra,
6296,2016,CA,30.9,"(34.0764498389, -118.125985021)",Core preventive services for older women,Alhambra,
6297,2016,CA,33.1,"(37.7331115628, -122.241211914)",Sleep <7 hours,Alameda,
6309,2016,CA,82.6,"(37.9910653274, -121.836758185)",Pap Smear Test,Antioch,80207.0
6314,2016,CA,77.7,"(34.0654918214, -118.150707726)",Mammography,Alhambra,
6316,2016,CA,79.6,"(37.7596579223, -122.234298564)",Mammography,Alameda,
6318,2016,CA,75.5,"(33.8557291986, -117.706675627)",Dental Visit,Anaheim,75065.0
6321,2016,CA,80.1,"(33.8678828346, -117.804159058)",Mammography,Anaheim,75065.0
6326,2016,CA,5.0,"(37.7431320606, -122.248971174)",Teeth Loss,Alameda,
6331,2016,CA,39.1,"(33.8382525488, -117.764066764)",Core preventive services for older women,Anaheim,75065.0
6333,2016,CA,35.1,"(33.8147305428, -118.00679258)",Sleep <7 hours,Anaheim,75065.0
6339,2016,CA,80.9,"(33.8407663969, -117.792365644)",Mammography,Anaheim,75065.0
6342,2016,CA,9.0,"(33.8137494533, -118.014224966)",Teeth Loss,Anaheim,75065.0
6343,2016,CA,35.9,"(37.9777042922, -121.796606971)",Sleep <7 hours,Antioch,80207.0
6344,2016,CA,81.5,"(33.8370659137, -117.951967529)",Pap Smear Test,Anaheim,75065.0
6350,2016,CA,81.9,"(37.7632235073, -122.272328908)",Pap Smear Test,Alameda,
6352,2016,CA,7.0,"(33.8517269359, -117.812676309)",Teeth Loss,Anaheim,75065.0
6363,2016,CA,61.4,"(34.0820626794, -118.152649485)",Dental Visit,Alhambra,
6364,2016,CA,11.7,"(33.8438174153, -117.876231081)",Teeth Loss,Anaheim,75065.0
6367,2016,CA,,"(33.8586851808, -117.816059691)",Pap Smear Test,Anaheim,75065.0
6371,2016,CA,82.6,"(33.8361368106, -117.911084312)",Pap Smear Test,Anaheim,75065.0
6383,2016,CA,13.3,"(33.8249718598, -117.971765748)",Teeth Loss,Anaheim,75065.0
6397,2016,CA,31.8,"(33.8569694761, -117.85432006)",Sleep <7 hours,Anaheim,75065.0
6403,2016,CA,35.7,"(37.9479261141, -121.799023393)",Sleep <7 hours,Antioch,80207.0
6411,2016,CA,78.5,"(33.8572126844, -118.004517591)",Mammography,Buena Park,79873.0
6414,2016,CA,31.3,"(33.8506271287, -117.897773288)",Core preventive services for older men,Anaheim,75065.0
6417,2016,CA,78.8,"(33.8137494533, -118.014224966)",Mammography,Anaheim,75065.0
6420,2016,CA,33.3,"(37.7515279664, -122.256729369)",Core preventive services for older women,Alameda,
6421,2016,CA,79.2,"(37.978243965, -121.7753476)",Mammography,Antioch,80207.0
6426,2016,CA,77.5,"(33.7975401057, -117.902030511)",Mammography,Anaheim,75065.0
6427,2016,CA,36.6,"(34.0820626794, -118.152649485)",Sleep <7 hours,Alhambra,
6432,2016,CA,21.9,"(33.8507452825, -117.933024016)",Core preventive services for older women,Anaheim,75065.0
6438,2016,CA,33.1,"(33.8327569068, -117.896247223)",Core preventive services for older men,Anaheim,75065.0
6439,2016,CA,5.6,"(33.8382525488, -117.764066764)",Teeth Loss,Anaheim,75065.0
